#N                        Simpsons                     GSL 
#-----------------------------------------
0.477121  -3.321407278203967e+00  -1.582780811345028e+01
6.989700043360189e-01  -4.378410313836469e+00  -1.582780811345028e+01
8.450980400142568e-01  -5.076735810043440e+00  -1.582780811345028e+01
9.542425094393249e-01  -5.574864219567982e+00  -1.582780811345028e+01
1.041392685158225e+00  -5.961825258108604e+00  -1.582780811345028e+01
1.113943352306837e+00  -6.278199923828593e+00  -1.582780811345028e+01
1.176091259055681e+00  -6.545781983599524e+00  -1.582780811345028e+01
1.230448921378274e+00  -6.777619084892316e+00  -1.582780811345028e+01
1.278753600952829e+00  -6.982140669883265e+00  -1.582780811345028e+01
1.322219294733919e+00  -7.165107870202657e+00  -1.582780811345028e+01
1.361727836017593e+00  -7.330632458832927e+00  -1.582780811345028e+01
1.397940008672038e+00  -7.481751769508047e+00  -1.582780811345028e+01
1.431363764158987e+00  -7.620773106200478e+00  -1.582780811345028e+01
1.462397997898956e+00  -7.749490400661520e+00  -1.582780811345028e+01
1.491361693834273e+00  -7.869326037226719e+00  -1.582780811345028e+01
1.518513939877888e+00  -7.981426850292450e+00  -1.582780811345028e+01
1.544068044350276e+00  -8.086730950065817e+00  -1.582780811345028e+01
1.568201724066995e+00  -8.186015498332173e+00  -1.582780811345028e+01
1.591064607026499e+00  -8.279931674501166e+00  -1.582780811345028e+01
1.612783856719735e+00  -8.369030194944353e+00  -1.582780811345028e+01
1.633468455579587e+00  -8.453781276958960e+00  -1.582780811345028e+01
1.653212513775344e+00  -8.534589595998037e+00  -1.582780811345028e+01
1.672097857935718e+00  -8.611805663368495e+00  -1.582780811345028e+01
1.690196080028514e+00  -8.685735284559440e+00  -1.582780811345028e+01
1.707570176097936e+00  -8.756646749239426e+00  -1.582780811345028e+01
1.724275869600789e+00  -8.824777004052649e+00  -1.582780811345028e+01
1.740362689494244e+00  -8.890336010320340e+00  -1.582780811345028e+01
1.755874855672491e+00  -8.953510489581918e+00  -1.582780811345028e+01
1.770852011642144e+00  -9.014468155144689e+00  -1.582780811345028e+01
1.785329835010767e+00  -9.073359244086902e+00  -1.582780811345028e+01
1.799340549453582e+00  -9.130318969387201e+00  -1.582780811345028e+01
1.812913356642855e+00  -9.185470437590160e+00  -1.582780811345028e+01
1.826074802700826e+00  -9.238924902386932e+00  -1.582780811345028e+01
1.838849090737255e+00  -9.290782802846209e+00  -1.582780811345028e+01
1.851258348719075e+00  -9.341138661272691e+00  -1.582780811345028e+01
1.863322860120456e+00  -9.390075778700524e+00  -1.582780811345028e+01
1.875061263391700e+00  -9.437670827980872e+00  -1.582780811345028e+01
1.886490725172482e+00  -9.483998105918371e+00  -1.582780811345028e+01
1.897627091290441e+00  -9.529120711608037e+00  -1.582780811345028e+01
1.908485018878650e+00  -9.573101041648464e+00  -1.582780811345028e+01
1.919078092376074e+00  -9.615996083006436e+00  -1.582780811345028e+01
1.929418925714293e+00  -9.657856677291450e+00  -1.582780811345028e+01
